file_name,caption_1,caption_2,caption_3,caption_4,caption_5
Quiet airport terminal_cap_5.wav,N/A,N/A,N/A,N/A,Workers in a warehouse are running machines used in the production of products.
20070820.tent.rain.helicopter.wav,An airplane is starting to take off and flies away.,Cars passing and a helicopter is flying above,An airplane prepares for take off and takes off.,A helicopter spun its blade  then takes off into the sky.,Cars are passing and a helicopter is flying above
20070820.tent.rain.helicopter_cap_1.wav,An airplane is starting to take off and flies away.,N/A,N/A,N/A,N/A
20070820.tent.rain.helicopter_cap_2.wav,N/A,Cars passing and a helicopter is flying above,N/A,N/A,N/A
20070820.tent.rain.helicopter_cap_3.wav,N/A,N/A,An airplane prepares for take off and takes off.,N/A,N/A
20070820.tent.rain.helicopter_cap_4.wav,N/A,N/A,N/A,A helicopter spun its blade  then takes off into the sky.,N/A
20070820.tent.rain.helicopter_cap_5.wav,N/A,N/A,N/A,N/A,Cars are passing and a helicopter is flying above
plastic wobble 03.wav,A tin or aluminum pane is vibrating in the air.,A quiet whooshing occurs and gets louder as time goes by and then becomes less frequent,"A quiet whooshing sound becomes louder, and then less frequent, as time passes.",An aluminum or tin pane vibrates in the air.,"Back and forth, a large sheet of metal is being shook."
plastic wobble 03_cap_1.wav,A tin or aluminum pane is vibrating in the air.,N/A,N/A,N/A,N/A
plastic wobble 03_cap_2.wav,N/A,A quiet whooshing occurs and gets louder as time goes by and then becomes less frequent,N/A,N/A,N/A
plastic wobble 03_cap_3.wav,N/A,N/A,"A quiet whooshing sound becomes louder, and then less frequent, as time passes.",N/A,N/A
plastic wobble 03_cap_4.wav,N/A,N/A,N/A,An aluminum or tin pane vibrates in the air.,N/A
plastic wobble 03_cap_5.wav,N/A,N/A,N/A,N/A,"Back and forth, a large sheet of metal is being shook."
Diesel_start_idle2.wav,"A small, running engine makes a constant clicking sound.","A motor chugs in a steady cycle, occasionally revving and squeaking.","The constant clicking of a small, running engine.",The thump and burble of a small engine running.,The running of a small engine makes thumps and burbles.
Diesel_start_idle2_cap_1.wav,"A small, running engine makes a constant clicking sound.",N/A,N/A,N/A,N/A
Diesel_start_idle2_cap_2.wav,N/A,"A motor chugs in a steady cycle, occasionally revving and squeaking.",N/A,N/A,N/A
Diesel_start_idle2_cap_3.wav,N/A,N/A,"The constant clicking of a small, running engine.",N/A,N/A
Diesel_start_idle2_cap_4.wav,N/A,N/A,N/A,The thump and burble of a small engine running.,N/A
Diesel_start_idle2_cap_5.wav,N/A,N/A,N/A,N/A,The running of a small engine makes thumps and burbles.
raining on the roof of Jennie Lee Building.wav,Huge rain is pouring down very loudly outside.,The waterfall flows at a steady pace throughout the length of time.,"Outside, huge amounts of rain pours down very loudly.",The rain is falling and cars driving by sound loud as they pass.,The water fall flows steadily throughout the entire time.
raining on the roof of Jennie Lee Building_cap_1.wav,Huge rain is pouring down very loudly outside.,N/A,N/A,N/A,N/A
raining on the roof of Jennie Lee Building_cap_2.wav,N/A,The waterfall flows at a steady pace throughout the length of time.,N/A,N/A,N/A
raining on the roof of Jennie Lee Building_cap_3.wav,N/A,N/A,"Outside, huge amounts of rain pours down very loudly.",N/A,N/A
raining on the roof of Jennie Lee Building_cap_4.wav,N/A,N/A,N/A,The rain is falling and cars driving by sound loud as they pass.,N/A
raining on the roof of Jennie Lee Building_cap_5.wav,N/A,N/A,N/A,N/A,The water fall flows steadily throughout the entire time.
Turning Page - Slow.wav,"Paper rips, then it is jostled and crunches.",A person is flipping through a book one page at a time,Pages of a book are being turned for every few seconds.,"Every few seconds, pages of a book are being turned.","Some ripping of paper, then something jostled and crunched."
Turning Page - Slow_cap_1.wav,"Paper rips, then it is jostled and crunches.",N/A,N/A,N/A,N/A
Turning Page - Slow_cap_2.wav,N/A,A person is flipping through a book one page at a time,N/A,N/A,N/A
Turning Page - Slow_cap_3.wav,N/A,N/A,Pages of a book are being turned for every few seconds.,N/A,N/A
Turning Page - Slow_cap_4.wav,N/A,N/A,N/A,"Every few seconds, pages of a book are being turned.",N/A
Turning Page - Slow_cap_5.wav,N/A,N/A,N/A,N/A,"Some ripping of paper, then something jostled and crunched."
Beacon2.wav,A musical instrument is being played in the background.,An electronic and another type of signal vibrates in a fluctuating way.,Sustained shrill musical tones with a bell ringing at intervals.,A warbling audible and electronic signal resonates throughout.,Someone is blowing the recorder and flute loudly to make music.
Beacon2_cap_1.wav,A musical instrument is being played in the background.,N/A,N/A,N/A,N/A
Beacon2_cap_2.wav,N/A,An electronic and another type of signal vibrates in a fluctuating way.,N/A,N/A,N/A
Beacon2_cap_3.wav,N/A,N/A,Sustained shrill musical tones with a bell ringing at intervals.,N/A,N/A
Beacon2_cap_4.wav,N/A,N/A,N/A,A warbling audible and electronic signal resonates throughout.,N/A
Beacon2_cap_5.wav,N/A,N/A,N/A,N/A,Someone is blowing the recorder and flute loudly to make music.
soundScape_SASP_5thgrade.wav,A person is shaking and playing different instruments to create music.,"A person walks outside, then repeatedly taps a glass with a spoon.",Many different objects are being struck against each other to produce different kinds of sounds.,The clink of glasses while pulling off tape and cutting a bag.,Various forms of scratching and banging in the beginning with some metallic noises at the end.
soundScape_SASP_5thgrade_cap_1.wav,A person is shaking and playing different instruments to create music.,N/A,N/A,N/A,N/A
soundScape_SASP_5thgrade_cap_2.wav,N/A,"A person walks outside, then repeatedly taps a glass with a spoon.",N/A,N/A,N/A
soundScape_SASP_5thgrade_cap_3.wav,N/A,N/A,Many different objects are being struck against each other to produce different kinds of sounds.,N/A,N/A
soundScape_SASP_5thgrade_cap_4.wav,N/A,N/A,N/A,The clink of glasses while pulling off tape and cutting a bag.,N/A
soundScape_SASP_5thgrade_cap_5.wav,N/A,N/A,N/A,N/A,Various forms of scratching and banging in the beginning with some metallic noises at the end.
Clandon Chime.wav,"A church bell chimes, then a car passes, and a soda can pops.",Church bells ring four times while a large vehicle approaches and then passes.,A bell dings two times then cars drive by in the distance.,"At first, a church bell chimed followed by the passing of a car and the popping of a soda can.",Church bells ring four times as a large vehicle approaches and then passes.
Clandon Chime_cap_1.wav,"A church bell chimes, then a car passes, and a soda can pops.",N/A,N/A,N/A,N/A
Clandon Chime_cap_2.wav,N/A,Church bells ring four times while a large vehicle approaches and then passes.,N/A,N/A,N/A
Clandon Chime_cap_3.wav,N/A,N/A,A bell dings two times then cars drive by in the distance.,N/A,N/A
Clandon Chime_cap_4.wav,N/A,N/A,N/A,"At first, a church bell chimed followed by the passing of a car and the popping of a soda can.",N/A
Clandon Chime_cap_5.wav,N/A,N/A,N/A,N/A,Church bells ring four times as a large vehicle approaches and then passes.
Cat Purring 3.wav,A horse is clopping down a road and making noises from its mouth.,"While making noises with its mouth, a horse goes down the road.",A woodpecker is drilling holes on a tree without stopping.,A dog breathes and growls as a thumps sounds in the background.,A dog breathes and growls as a thump sound is in the background.
Cat Purring 3_cap_1.wav,A horse is clopping down a road and making noises from its mouth.,N/A,N/A,N/A,N/A
Cat Purring 3_cap_2.wav,N/A,"While making noises with its mouth, a horse goes down the road.",N/A,N/A,N/A
Cat Purring 3_cap_3.wav,N/A,N/A,A woodpecker is drilling holes on a tree without stopping.,N/A,N/A
Cat Purring 3_cap_4.wav,N/A,N/A,N/A,A dog breathes and growls as a thumps sounds in the background.,N/A
Cat Purring 3_cap_5.wav,N/A,N/A,N/A,N/A,A dog breathes and growls as a thump sound is in the background.
creek.wav,The water is flowing in a stream as several birds are singing farther away.,Water flowing in a stream while several birds sing farther away.,Birds chirp in the background as rough waters rush by.,Water is flowing gently over the rocks on the river bed.,Water flows gently over the rocks on the river bed.
creek_cap_1.wav,The water is flowing in a stream as several birds are singing farther away.,N/A,N/A,N/A,N/A
creek_cap_2.wav,N/A,Water flowing in a stream while several birds sing farther away.,N/A,N/A,N/A
creek_cap_3.wav,N/A,N/A,Birds chirp in the background as rough waters rush by.,N/A,N/A
creek_cap_4.wav,N/A,N/A,N/A,Water is flowing gently over the rocks on the river bed.,N/A
creek_cap_5.wav,N/A,N/A,N/A,N/A,Water flows gently over the rocks on the river bed.
20100620.kids.hall.wav,Children talk and bounce a ball inside of a large room.,"A few children talking in a large gymnasium, and a ball bounces one time on the floor.",A few children were talking in a large gymnasium while a ball bounced one time on the floor.,"Inside of a large room, children talk and bounce a ball.","Young voices shout and speak loudly in a large, echoing space."
20100620.kids.hall_cap_1.wav,Children talk and bounce a ball inside of a large room.,N/A,N/A,N/A,N/A
20100620.kids.hall_cap_2.wav,N/A,"A few children talking in a large gymnasium, and a ball bounces one time on the floor.",N/A,N/A,N/A
20100620.kids.hall_cap_3.wav,N/A,N/A,A few children were talking in a large gymnasium while a ball bounced one time on the floor.,N/A,N/A
20100620.kids.hall_cap_4.wav,N/A,N/A,N/A,"Inside of a large room, children talk and bounce a ball.",N/A
20100620.kids.hall_cap_5.wav,N/A,N/A,N/A,N/A,"Young voices shout and speak loudly in a large, echoing space."
20090501.dog.night.wav,A dog loudly barks and another dog barks in the background.,"A dog is incessantly barking, stops and another dog barks in the background and then starts barking again.","A dog barks loudly, followed by another dog barking in the background.","While one dog barks loudly in the foreground, another one barks in the background.",A dog barks continuously and is given a response back by another far away dog.
20090501.dog.night_cap_1.wav,A dog loudly barks and another dog barks in the background.,N/A,N/A,N/A,N/A
20090501.dog.night_cap_2.wav,N/A,"A dog is incessantly barking, stops and another dog barks in the background and then starts barking again.",N/A,N/A,N/A
20090501.dog.night_cap_3.wav,N/A,N/A,"A dog barks loudly, followed by another dog barking in the background.",N/A,N/A
20090501.dog.night_cap_4.wav,N/A,N/A,N/A,"While one dog barks loudly in the foreground, another one barks in the background.",N/A
20090501.dog.night_cap_5.wav,N/A,N/A,N/A,N/A,A dog barks continuously and is given a response back by another far away dog.
Rattling security barriers.wav,Someone is shaking and clinking keys to make music.,Someone is using a manual typewriter to type.,Someone using a manual typewriter to type something.,A loud pounding noise is muffled before becoming louder again and changing into a scraping sound.,A person uses a typewriter to write a document.
Rattling security barriers_cap_1.wav,Someone is shaking and clinking keys to make music.,N/A,N/A,N/A,N/A
Rattling security barriers_cap_2.wav,N/A,Someone is using a manual typewriter to type.,N/A,N/A,N/A
Rattling security barriers_cap_3.wav,N/A,N/A,Someone using a manual typewriter to type something.,N/A,N/A
Rattling security barriers_cap_4.wav,N/A,N/A,N/A,A loud pounding noise is muffled before becoming louder again and changing into a scraping sound.,N/A
Rattling security barriers_cap_5.wav,N/A,N/A,N/A,N/A,A person uses a typewriter to write a document.
Squeacky Door.wav,"As a door is swung back and forth, its hinges creak loudly.",A door creaks very slowly as it is opened and closed several times.,The door creaked and caused a thump as it was opened and closed.,"A door is being swung back and forth on its hinges, creaking loudly as it goes.",A door is creaking very slowly when it opens and closes several times.
Squeacky Door_cap_1.wav,"As a door is swung back and forth, its hinges creak loudly.",N/A,N/A,N/A,N/A
Squeacky Door_cap_2.wav,N/A,A door creaks very slowly as it is opened and closed several times.,N/A,N/A,N/A
Squeacky Door_cap_3.wav,N/A,N/A,The door creaked and caused a thump as it was opened and closed.,N/A,N/A
Squeacky Door_cap_4.wav,N/A,N/A,N/A,"A door is being swung back and forth on its hinges, creaking loudly as it goes.",N/A
Squeacky Door_cap_5.wav,N/A,N/A,N/A,N/A,A door is creaking very slowly when it opens and closes several times.
Removal of pain pill from metal sheet .wav,Some plastic utensils are touching and scraping each other.,"Clicking and manipulating of something wooden, and then scraping and pushing something.",Plastic utensils that are touching each other and scraping together.,Someone is slowly crinkling and crackles materials together.,"Clicking and manipulating of something wooden, then scraping and pushing something."
Removal of pain pill from metal sheet _cap_1.wav,Some plastic utensils are touching and scraping each other.,N/A,N/A,N/A,N/A
Removal of pain pill from metal sheet _cap_2.wav,N/A,"Clicking and manipulating of something wooden, and then scraping and pushing something.",N/A,N/A,N/A
Removal of pain pill from metal sheet _cap_3.wav,N/A,N/A,Plastic utensils that are touching each other and scraping together.,N/A,N/A
Removal of pain pill from metal sheet _cap_4.wav,N/A,N/A,N/A,Someone is slowly crinkling and crackles materials together.,N/A
